TCGA.04.1638	TCGA.25.1323	TCGA.25.1315	TCGA.61.2613	TCGA.42.2589	TCGA.25.1626	TCGA.13.0714	TCGA.13.0897	TCGA.25.1878	TCGA.24.1556	TCGA.29.1688	TCGA.24.1845	TCGA.13.1411	TCGA.61.1733	TCGA.13.1483	TCGA.36.1578	TCGA.13.1412	TCGA.13.0921	TCGA.10.0930	TCGA.13.0891	TCGA.13.1497	TCGA.13.1488	TCGA.09.1675	TCGA.13.0793	TCGA.13.0883	TCGA.30.1861	TCGA.24.1552	TCGA.57.1993	TCGA.31.1946	TCGA.13.0800	TCGA.24.0975	TCGA.13.0913	TCGA.13.1484	TCGA.24.1466	TCGA.09.2055	TCGA.29.1761	TCGA.10.0935	TCGA.13.0906	TCGA.61.1903	TCGA.29.2429	TCGA.24.1562	TCGA.24.2298	TCGA.13.1485	TCGA.24.2254	TCGA.61.2018	TCGA.24.1427	TCGA.25.1324	TCGA.24.1413	TCGA.13.0890	TCGA.29.1701	TCGA.04.1342	TCGA.13.1481	TCGA.25.1870	TCGA.24.1424	TCGA.09.1666	TCGA.24.1423	TCGA.61.1743	TCGA.25.2401	TCGA.09.2044	TCGA.30.1714	TCGA.30.1860	TCGA.13.0792	TCGA.61.1737	TCGA.13.0717	TCGA.13.0884	TCGA.25.1325	TCGA.13.1409	TCGA.24.1417	TCGA.13.0801	TCGA.24.1549	TCGA.04.1525	TCGA.30.1867	TCGA.13.0723	TCGA.61.2102	TCGA.04.1350	TCGA.24.1418	TCGA.13.2060	TCGA.04.1336	TCGA.61.2098	TCGA.61.1901	TCGA.31.1951	TCGA.23.1809	TCGA.04.1651	TCGA.24.1428	TCGA.09.2053	TCGA.30.1718	TCGA.13.2059	TCGA.13.1403	TCGA.09.1664	TCGA.29.2432	TCGA.09.1667	TCGA.36.2545	TCGA.04.1542	TCGA.04.1536	TCGA.04.1362	TCGA.23.2649	TCGA.13.0912	TCGA.13.0730	TCGA.13.0920	TCGA.25.1318
MPHOSPH10	-0.77664616066189	0.348048779554139	1.03487285736174	0.00479453900735015	-0.845331477524482	-0.208025906398264	0.245228116876318	0.0653240496360976	-1.26341604449247	-0.757526699017868	-0.560464995851149	-1.45063812335282	-0.496734713931382	0.979791504721975	0.347826456055866	-2.17004926986557	-0.111493222852103	1.34345664068408	1.92432839504759	-1.42703933423528	0.938714651623065	0.617409540758717	0.952893475560327	2.19100794069013	-0.0117083604330183	-0.17984980598424	0.45766578378786	-0.728261102307539	-0.439857446532656	1.77399633849117	-0.796298565498775	0.0931537822249283	0.627504651397783	-0.184232811967266	-2.49965699905924	-0.613301083112795	0.33295293479616	-0.408328555221217	-0.803748935103795	0.0963723831792122	0.032560704840481	-0.112997074974918	-0.509933177790309	-0.424945427209391	-2.14557274226057	-1.45381737212794	0.965029176143163	-0.65857687828615	-0.282810305147496	-0.913949065813395	-1.18566561854752	-0.265620461279841	0.679565938065012	0.682221866417012	-0.461006704932943	-0.991478760746642	-0.616774531808666	-0.0621517665529048	1.00219779080207	0.92065049071937	0.457665949422428	-1.96910754799898	0.694781879858632	0.495771381226366	-0.778856462179113	0.397801496508576	1.85217273264278	0.620284952874162	1.52520243261498	-0.381773161120183	0.78050877669643	0.911402656774161	-1.15504763055356	1.32610736755759	0.45958097040301	-0.510571195163022	0.799461885357103	2.32371727541689	1.84698147885832	-0.338254755701662	1.43724832855821	-1.66493390080373	1.07137258076352	-0.537653333134187	1.86594320450774	-0.157606921399224	0.174784484301786	-1.18146581138169	-0.67027900643915	-1.31493436009086	0.425656728838545	0.504396175753716	-0.588200408533489	0.172430030820164	-0.821238469777923	-0.304562593112427	0.703118280655309	-0.190631031879952	0.734066910170663	-0.855000658871024
USO1	-1.24780369455863	-0.0637476379668518	0.804188203450069	0.216736134907485	0.0884178412816412	0.477658978612042	0.383587431883759	-0.916420288179024	-0.533324696203203	0.357656554650823	-1.40457728690926	0.63039001387748	1.2181539071315	-0.508519994081794	0.539364199511087	0.960435899068001	-1.01108500839575	-0.345087911654467	-1.83825615877626	1.63722345276241	-0.113352784157724	-0.106082835264416	-0.0345368134285421	-0.563220756730595	0.598242126229237	1.31623975412634	-0.431841799081045	0.513068858373102	0.349860960113873	1.05773790065842	-0.293710227831473	0.214746752812419	-0.781086397713328	-0.764733121961812	-1.36216458911398	0.241980364937837	-1.07791701683186	0.709327015344937	-2.44647405266968	0.292870693036108	-0.880140596397257	0.102446098614305	0.380919041040742	-0.905923618210872	-0.316396389273732	2.18932831267538	-0.670762234047063	-0.909547285512764	0.150991666416526	2.17608802395496	-0.304272814489636	0.0420927295798428	-0.310291759811137	-0.363669185477745	-1.21932740083625	0.768975845918971	0.881113832768233	0.686176877359147	1.22952262799779	-0.655254497211518	-0.110071646504223	1.83459253932264	0.874774104900654	-0.920551623845463	0.552343806641376	-0.576212613752063	-1.56078401432498	-0.245033829843012	-0.794894867261308	0.801640596906066	0.474727463872825	-0.780768207429286	0.739859096081115	-0.070050604536398	-0.551238021984032	-0.477051918433998	0.551038578295053	-0.200413118805078	-0.976954391350031	0.88041511004187	0.535721150691295	-0.818957101362667	-1.21337161255002	2.63781684032361	-1.59665910282588	1.57902875448333	-0.610620928321398	-0.478665106347692	0.756030887916257	0.999812083887133	1.3764880691263	0.833034056092966	-0.962984433176833	-2.47065467526196	0.838405303239579	2.18595038600221	-1.78941385485508	-0.410415300295751	0.752645528541986	-0.424570629615926
NEURL	0.484180443099101	1.6031216315586	-0.866736371559709	-0.243126720628605	-1.79047851762597	1.09083852818851	0.966370625014388	-0.681512947860009	0.198860627493293	-2.12966785172983	-0.236806432796219	-0.223834543506315	-1.18784324405417	-0.118928906535013	-0.22170651859011	1.08683287252782	-0.740752869876489	-0.198576831300981	-0.375554981520159	-1.94315608865778	-0.210633956718889	0.606509227696389	0.990660983631716	-0.992656218782752	1.26741646338376	1.74148297580081	-0.580353167065305	0.389810180359781	0.147217410704213	0.510012628389114	-0.372863324394061	-0.657154047900471	2.43554724342416	0.898263992367688	1.16756677273737	0.390894642819461	-0.0337876795570749	-0.698011057874981	1.63789954124414	1.28338669033064	-0.424529881431709	-0.998349384115947	-0.808664703513926	-1.0433429405816	1.00898764289492	0.644022314715732	0.222831236271818	0.824100814272173	-0.0903660194332423	-0.0587567914824224	-0.695703428150973	0.542466959522812	-1.38659492282666	-0.967510751886785	1.17440969576642	-0.187766064149715	-0.731468781835903	-0.506298832397352	1.77408987485059	1.92286600235144	-0.0604875620472637	1.25661035831235	-2.46087526762927	-0.344276510319384	-1.17659890440838	2.47225021338097	0.364112369867467	-0.447258300578028	-0.908940915702117	0.514914692498121	0.157944762258466	-0.18469194017767	-1.16922327672444	-1.93336998752168	0.726509624281297	0.842838835388918	-1.05642223960224	-0.209168495623288	-0.251239423325525	-0.405148710633657	-1.5825520513071	0.586236645401168	0.495886345441577	-0.768731041869392	1.45123349485687	-0.747744902972476	1.52796512822849	-0.0069934547784915	-0.549479779114712	0.684080603511992	0.176502729895855	0.467756503808489	-1.09391856440166	-1.09616936768162	0.784768193411132	0.729627128542684	0.0809871028972771	-0.731778937938932	-0.393671563621627	-0.3486367750799
HNRPK	-2.30869591575757	-0.00475206999240064	0.880372368486974	0.263911986874623	-1.23188710589468	0.127449619200273	-1.55431594712356	0.75893112185259	-1.8438631106871	-0.0927935172516616	0.938381722785912	-0.85926113784264	0.301427293180732	1.05458913809123	0.17613565721989	0.095689568658122	-0.229186157338871	-1.33470010959436	-1.18190841135715	1.65370846521975	1.09153475219736	1.12810915957082	-2.37030762462168	0.239302801258395	-1.7815753921765	-1.14117429272323	0.595176412163167	0.58174764548253	0.685951481545189	0.753694346584412	-0.150387836108989	-0.505538788873913	-0.344298738733808	0.463249582509341	-2.79117646579778	-0.222317100405651	-0.724662976997855	1.6897163579115	-0.0133774591142898	-0.621538631220109	-0.0936255020109516	0.960067997728361	-0.0901205078681073	-0.307987483533048	-2.08714715177937	0.23945219512061	0.364988552596036	-1.48908948085144	-0.0627815699675917	-0.434844611197952	0.777906658064603	-0.0804946171463922	0.879855693494952	0.592957101884735	1.34862303741375	1.6209050228941	0.871981591742078	0.461325617293163	-0.839922440752986	-1.0674032357267	1.03775505349065	-0.51149199140009	0.779398173566037	-1.27753757653984	-0.781029997310714	-1.32478493529474	-0.566086592022847	0.360032749906818	0.657528536443891	1.27765415065759	-0.583185414398787	-0.232399431105035	1.48957048054119	1.36433261302937	-0.174547055677981	0.0603806426562716	-0.509846221064785	-0.0980663815518285	1.04477708057237	-0.135221106872613	0.101791732609426	1.51519074089667	0.925149133137122	0.79631386672604	-1.10345227938434	1.00978221963444	0.491651050954051	-1.58137079069124	1.68785789165799	-0.697990926530787	-0.919123972216591	-0.573932500140119	-0.47285509374417	0.0424680105046741	1.19523286834091	0.842885914467604	0.296902949073075	1.08872345869179	0.646186511243918	-0.90465112143225
PER1	1.54383854553607	0.571548016758503	-0.525543949745531	0.00484715509545548	-0.00988656810368672	2.20566525002418	-0.388075663519458	-1.46243985455805	-0.286944943168071	-0.341301949281163	-0.976277561471882	-0.332290387392319	-0.673830576569973	2.4424883750449	0.0989804062944806	2.02519314043454	2.51571581803087	-0.828155832520369	-0.0303342478281734	-0.145292564403763	0.118107483887683	1.77087801794569	1.16490229462244	-0.816460663135852	0.159773237111271	-1.0713629833485	-0.653657196158106	-0.62377412464149	0.429688614687966	0.79351187244937	-0.617839039470954	-0.470308135791862	1.12416811289784	-1.42438638711952	-0.942179006039008	1.30739904158865	-0.267818220900201	-0.646895317391974	-0.672337504905943	1.31476085918361	-0.33164304062691	0.6672495501503	0.23744722346336	1.40514688388042	-0.0335368596558506	1.90162522321428	-0.264520098699854	-0.457007942498434	-0.307097937596536	0.488802996307715	1.82109806704104	-0.0235825119851733	-0.186210478397412	-1.32480248192709	-0.624792941430561	-0.0893577587627022	-0.768918654772634	-0.919586424325431	-0.588426264720442	0.428982998874978	-0.605585879028238	-0.84638684315252	-1.30944673589133	1.72659012204851	0.0824690238351941	-0.724720578659088	-0.658867714831247	0.1337162937021	-1.48305667990831	-0.259478372480638	-0.00533999096573234	-1.40624472573412	0.112749370608568	-0.908694021006818	0.250817344782252	0.635796673925699	0.968760987139726	-0.964488839234254	-0.832694576349854	-0.441000422128263	0.303403916583629	-0.327165541963851	0.602584995448684	-0.204239200164204	0.888787817615858	-0.949238625899023	-0.112178293521345	3.62387160433118	0.372600113991795	-0.633302212198957	-1.22114078999876	0.797327351564269	-1.08057664459585	-0.374625573542598	-0.798948275377351	-0.00854357186249858	0.174239748123065	-1.61882490669665	0.887025186463797	-0.200894646633572
FLI1	-0.798976192694532	-0.750161416306856	-0.689734242686332	-0.182447300185998	0.667768301681185	2.20767405165234	0.590615762689517	1.12886489866357	1.07597287297453	0.68552079597796	1.09452651638008	-0.68452266959304	2.60407600598688	-0.184327175720732	0.460469412213489	0.52547316355846	-0.322369070453804	-1.1770709853523	0.529641817399693	-0.929475722656689	0.185787433858664	-0.409706214507056	-1.88533764387363	0.389778575688746	-0.0565456426066559	-0.299077931652174	-1.14055714370431	-0.618453975098519	0.949046795384861	-1.58016214286123	1.39237557309935	-0.216330157666732	1.26494702237974	-0.85052275358651	-0.889885463131414	-0.589930300316181	-1.0539957863487	-1.23453092658756	0.237899510931286	-0.336123257226762	0.407299086537865	-0.427038479831625	-0.0564580890187371	0.495547595543277	-0.122459493137381	1.30461049707504	-1.06056508881476	-0.36316654921456	0.880136311868707	0.388667319285132	-0.475609150539908	0.521249930658142	0.348713332585323	0.659247015508497	0.195203217222705	0.149778584828923	-0.996219016993174	2.19238964636493	-0.13627267272754	-0.574799850985158	0.457857320376313	-0.331218975207548	0.931062234423953	-1.80747264920784	0.0106851787425883	-0.144643530884456	-2.36221749716673	1.65109739333861	1.95243004615493	-0.250868901136787	-0.761489361008627	1.1906551505054	0.640630215177054	2.60145030168607	-2.26084949017019	-0.00684847702496563	0.203460988567798	0.192426074263912	-1.51334876273222	0.0146248383596002	0.805769902120346	-0.970509796809827	-1.25999874015223	0.210729410172661	-0.491184038268093	0.525151355589038	0.101754983617328	-0.681567276941465	-0.920286641778904	1.43661076064007	-0.0490373703122409	0.792563373929136	-1.57282805907654	-0.592430247001661	-0.252110086929099	0.403894228556972	-1.08623579838368	1.41769938602611	-0.827981583570668	0.162125599597543
FASTK	-1.15680395804236	0.377575284893371	1.66896127226169	-0.622973318819571	0.691211010681758	-1.19972483644075	0.0638710608410379	-0.0300399811920248	0.240134689797726	-0.307096082920277	0.0133835964681449	-0.0247229124540922	0.412784580432188	0.930220348963887	-1.47387389129524	0.793548089354741	0.967435466708442	-0.131514019642835	-1.0435029223183	1.74580562004012	1.63412094976633	-0.779816160832333	-1.60722018628702	0.112686276840129	0.204173852528365	1.00950120258637	-0.248780060358327	-0.428425462402498	-0.23119643157581	-0.887457301458391	-2.03037977183658	0.000299894471593029	0.851647216728688	1.4263410350396	1.84273051348958	0.878608063928201	-1.64239881040576	-1.59862895107052	1.41706428247279	-0.0155030727496208	-0.60459345257166	-0.578852857255388	0.320694461205142	-0.497429901231309	-0.413733681845658	-0.987261875641647	-0.846082226984451	0.687096074574823	0.369522357973408	-1.46860339429244	0.628184634567728	-0.602945110510494	-0.395478221603021	0.0160938020666848	0.792004969137247	-0.850401746393012	-0.864983087727172	1.05012183728724	1.31266029934084	-0.792626834283164	2.3170664266534	-0.200160070221106	-0.264857656873546	-0.134017903565468	-1.02550060704897	1.4269175458313	-0.407338589796451	0.590079849354706	0.815003346145467	-0.349620733815353	0.00350298614705165	-0.927884591938084	-1.34507998454041	0.0713754308399633	0.121727120397713	-1.19164705110699	1.26979343237803	0.966053021458923	-1.42664152543176	1.04915329094475	-0.669224032284488	-0.393248725564857	1.62184429113215	-2.11458808176623	0.760834757475203	-1.60324686733164	1.47767762361576	0.0555637097028353	-0.838072399563382	-0.213728008162201	0.16996198448607	0.288524516247075	0.823641846867501	2.78906636525209	-1.1456513371821	0.626964435704338	0.0231982433254281	-1.03751166781322	-0.186927574215652	0.111564962256029
CTSB	-0.323332914248291	-0.764010802627795	-0.253158930381601	-0.252255022135898	0.842831591603199	0.256903327312923	0.313732486733773	0.213392858392917	0.207682373487361	-1.42134866357723	1.67645902734245	-1.24967040560952	1.40738411796668	-0.938001150936024	-0.353854614681132	-0.166126567403718	1.39989194628318	1.17353209830769	0.419462897117602	0.928414614484967	-0.362331022850511	0.851965795738184	-0.96203220092381	-0.28542021595933	-1.08249303415911	-0.829209042684445	0.309249354669156	0.0915336147293273	1.31506792598877	0.394468402279092	-0.606729443405802	-0.372419315917763	0.644588258946164	1.26948946691462	-0.647709638877865	-0.893237093673302	-0.269599640304503	-0.541512365624147	0.19232313114727	-0.356271448146733	0.764833381346931	0.853825427345599	1.37809325609971	0.771127194650486	-2.0045341637813	0.929809120266602	-0.291636783694166	0.0722056307101677	0.634794485833438	0.739960088179332	1.00287794632551	-0.496653029058883	0.342939356911262	-0.776543240529575	-0.0898363613070738	0.0646870701318383	-1.12047645193572	1.05026568388556	0.540165029264729	1.50852153935373	-0.852448385627717	-0.443754744390242	0.812103528849103	-1.932922575974	0.22003741285027	-1.39939371241783	-0.851343163279084	0.455947269101064	1.03778122733131	-0.984085883258424	0.638776269095809	0.189622334342958	0.659317255771165	-0.704137381369046	0.900368127856481	-0.632047278109118	0.118742692703933	1.51634460630339	-1.86215085639888	0.361516057716307	1.15637083244425	-3.1950781947887	1.74589713288925	-0.476614322122932	1.29184231542649	0.19101283497904	-1.75028314863726	0.147503136197957	1.07425049485935	0.0355934135496995	0.479755923490782	1.07016582399892	0.320663737041978	-1.22573951811283	1.61853887410115	-1.36278698461296	-1.17803511487268	-1.47894151306561	-2.48963947619923	-0.0748239829790869
GPR20	-0.906416157994618	-0.366404933431163	-0.958043690052978	0.0378542881404271	-0.510499440068691	-0.215472655989769	1.60698116943662	-0.798253534112414	1.05876311453391	-0.430149560120889	-1.14488361907159	-0.0305410964919675	-1.12320218543638	-1.47589714164318	-0.656682511028177	-0.656176896574321	0.527894614586066	-0.880332747618225	0.447986772158363	-1.32735827702148	-0.235496957880727	0.232869593604162	1.81853931716002	-0.5912806846658	0.182833460896681	0.0608107106055451	-1.00626571150863	-0.368263477972183	-0.800406438802318	0.829918309505327	-0.713861236676981	3.35396083045168	-0.0137801148256325	0.797285535106678	0.132276119603525	-0.286825073686218	1.05609951393975	-0.192312395582352	1.39820847877298	-0.0276729371033011	0.43645608116192	-1.41746545016241	1.14619413654704	0.69819295244433	-0.470842478025694	-0.655483361730312	-0.114459176591689	0.177720643789342	0.571610117481776	0.0472563086666442	-0.813721936532927	0.546465371238587	0.55877436057886	-0.504796950652025	-0.898412581616135	0.334543591598759	-0.463918923782041	-0.827463240949729	0.115380642732409	0.755940528824854	-0.994289999211458	0.115492184218681	-1.3147867818999	0.582606048682226	0.101137120282113	-0.994467093638438	1.65469956157008	-0.909346953457909	-0.663459953295552	-0.73908906747309	-0.727072193602692	-0.989333665835711	-0.639855122753687	1.91853441387663	0.0621229049393532	-0.777617544011183	0.536530006260505	0.333639182646087	-0.0539896866278767	0.00221876587350236	-1.30207681319935	-1.12330726865468	2.40389790091279	-0.69391779797864	0.871279544593343	-1.04204976582808	1.1674523853298	-0.614935995138961	-0.860539566556716	0.0577961188618447	0.534492469352529	0.309348972724511	3.62309315969218	-0.721297741642472	1.90119873051084	2.45266853854566	0.0329201825617029	0.132455991998205	-0.601712150065296	-0.0782120107241916
ZCCHC4	-0.0982577294186116	0.632343691682292	1.07137772783888	-1.4886224052802	0.607579472832737	-0.566514489493143	-0.397682380031939	-0.473670190862671	-0.184596646639312	0.865557314904833	-0.450484250284226	-2.37369151128065	0.0422107782216108	2.30509094774929	-0.0950126249560502	0.331102014473767	-1.49730595240657	0.29477203211052	-0.357801249851822	2.01873479899965	1.05172041326536	-1.15192071379997	-0.351316195999148	-0.965315106550793	-0.410087877062836	-0.181974933825287	-0.00364867186446999	0.3294151906697	0.373246212776411	-1.20185297005572	-0.442852768353822	1.5426190863219	-0.430323765412486	-0.726237860063108	0.723240381366241	2.55671011214808	-0.631433687482171	0.2609582187789	0.371283617404158	0.881747152357367	0.586557814254359	1.43581030421854	0.210341577039783	0.860249048983901	-0.0525895764303076	0.227945714076531	0.505481783184244	-0.993818350552063	-1.10841064084777	0.620745699042649	-0.347228492712029	-0.0601502096051376	0.443422722590811	2.07058619594692	0.197215859577718	-0.102763487250462	-0.339738697129238	0.992209821531892	-0.679742316706286	-2.21332955425043	1.61570675584906	0.839136506825551	0.838683904860738	0.170675318862874	-0.195971202363509	-1.12377818098459	-1.09854240696834	-0.318034810110561	-0.320855257417552	0.87842317875943	-0.174834508517078	-0.39607374686839	-0.252684271729592	1.47317997141728	-0.441934727599177	0.409158552405334	1.41759186141046	-0.501075578087215	1.22704104595788	0.628117854532522	0.180759684984585	-0.359909970937494	-1.0720880971201	-1.16450728213046	-1.85915754178879	1.62466734594623	-1.50127665440306	-2.11469823529255	0.619835990006397	0.111092460604871	0.956642763842904	-0.958884594009638	0.312167778196406	-1.36066565540031	-1.39936089688676	-1.01327121242184	-1.42989238280848	0.683476739951122	-0.205955038370493	1.24519413991203
CD2	-0.707249023321774	-1.32132336847107	-1.83696274423069	-0.0474515793075222	0.306576518064485	1.42739400806434	0.488390852999273	0.581703197359992	2.08790391293887	0.295279537504768	0.621905266241639	-0.718257829089541	1.95541929350015	-0.873896522683205	0.0118326317227698	1.04446500121663	0.196744437412994	0.28924957013918	1.01470275462067	-0.468318197223876	0.0844376597882959	0.687843410523171	-0.592736833415046	1.2705894323349	0.11550160750661	-1.37283658548802	-0.791377345050697	-1.15663481625347	0.244088790948048	-1.12741485501079	0.593750859910154	-0.880808803201412	2.77841174175975	-0.901360927582424	-0.0895309956042846	0.721386251019711	-0.959703292114416	-0.327506409166684	0.380828390621882	1.24022104853311	0.611200569548647	-0.711445213405395	-1.52432794827962	-1.25782359941744	0.492471902851006	0.98657979488016	0.231720573283749	-0.453869192462865	0.566831960539818	0.615673264779159	-0.666104768765957	0.264960854938752	-1.55167234078534	-0.257814182566637	0.398687380789209	-0.271697942760744	-0.952195767921236	0.979748476639547	0.682634161972324	-0.721362801617146	1.84140789875969	0.998901389828487	-0.00398397802716954	-1.49112548174132	1.27315380840554	0.15097382399905	-1.44783979145304	1.17549598071442	0.468875437619342	1.03600588919467	-0.422728642872031	0.0534304891129373	2.04569560881417	-1.600175625346	-0.738036200537958	0.168361206081243	1.38608493498511	0.405908229547298	-1.92221453016263	-0.411593035207925	0.628727212254921	-0.452608001907797	-0.768051799537415	0.00360711211718926	0.251629165321752	0.484819613408901	-0.515055222447247	-1.1858844104938	-1.52936850771184	0.746529411087209	1.20101157683558	1.94443099290884	-1.77487067673921	-1.08797095193539	-0.999804602818612	0.474415777682949	-0.860088956352998	-0.480573247861785	-0.15347961503979	-0.621463510241811
BTBD7	-1.44183588354561	-0.128863798707254	-0.0243459315575076	0.419809887860455	-1.28990611870987	0.280809945373176	1.30085076120702	0.39829065116931	-0.63776211006029	-0.591455275739078	0.0759073423725344	-0.0438946105989196	-0.276614414948133	-0.854793074746543	1.26706020911094	-0.470220281491052	1.34087047543122	-1.0591427963722	1.77402994739799	0.0326734797865592	-0.192343859474862	-0.356208310490743	2.65700707273273	0.69168217288838	0.585107796307545	1.42479544259632	-1.1393503778791	0.0201539450112914	-1.25790438431847	0.261868373576305	-1.03745454466098	-2.10793231998556	1.02415468564534	-0.825611339150233	-0.346506846088829	-0.355636309519754	-0.981379684713135	-0.720358981559541	0.930616963523216	-2.68813086965191	1.34729243372086	0.952866652830577	0.158827327784527	1.08414357096396	-1.58067436416837	0.455794307002922	-2.04800367279514	0.072190518062978	0.610812153974975	-0.363935821543779	-0.256134725384868	0.0933951684327314	0.321504355672065	-1.09014223509952	-1.73754486614854	-0.207098525022727	-0.710003764806394	0.442552909574859	0.146379037251768	1.21024747631542	-1.30929669784364	-0.73589047795965	1.22306465777108	-1.12089310783138	-0.389307516236641	0.134689014211425	1.83829977355389	-1.07739801362956	-0.211706844590908	-1.29032755554639	0.154965430127732	1.13854581339795	-0.203252785822299	0.485732594348449	1.30369971189049	0.0374932795302583	1.01820008026142	0.388877158619332	-0.00240563532975451	-0.0492331026202449	0.995106754501273	-1.25744098334807	0.770832040634849	0.561895233552471	-0.944587151546077	-0.970123715050033	0.498096352320092	-2.03846651892316	-0.214412251576619	-0.621773407974672	0.670508670721901	0.256956190570484	1.47552051913299	1.03262972392466	1.15172082035762	1.16567819496896	1.64033274137545	-0.376003726287691	-0.186478946151568	0.495648717856517
CBX2	0.107692257919513	0.873746857005511	0.551779565305541	0.162545561566985	-1.72971171744494	-0.42946585594125	0.816611532869839	0.246687455583709	-1.9364661705418	1.27517530574393	-0.389783294992486	0.107970282459905	-1.23040251742665	-0.549608538602295	0.510823420613494	0.142660612327888	0.0209571504908104	-1.05020528630061	0.153408437798421	-2.49034506925555	1.31279693935963	0.233798744129586	0.0197172170168833	-1.18692454943824	0.0783370984456096	-0.821343337670708	-1.3833939575462	-1.13798222474166	0.651139140726194	1.64910866409456	-0.605952388697013	-0.259191261437133	-0.462674485411571	-0.0412090330491667	-0.12542495249541	0.0581332439559454	0.96817859120679	1.30495936094096	1.7578314689135	1.4143859085878	-0.549070349420259	-0.825092608431315	-0.886940803164578	-0.199249941116048	-0.316753459095874	-1.34143264174719	2.26110789843746	-0.383107025188745	1.16904805922852	0.875830732006605	-0.896494416243821	0.594409568879442	-1.25384317630978	3.52089331241475	1.23690047569651	-0.826630285047406	1.23581648396437	-1.46195325208497	-0.0479790597918596	1.74199923661158	-0.17034161470997	0.34507352238713	-0.409478142367869	1.56914614557904	0.631066675457917	-0.521038732787277	0.598021551618088	-1.6293221064618	1.18245557901334	0.245584399237902	-1.49016900939407	-0.373690725946782	-0.899008785366585	0.87824848514375	-0.48586517885566	-0.382065368429801	-1.82955899803849	0.278665507482253	0.306933022356269	-0.850951239881815	-0.468819878222609	-0.490642762006153	-0.248883055803819	0.804135259872464	0.692074942946241	0.241309390884508	1.28154881562836	-0.484040702641724	0.0250745240476897	-0.771454339381826	-0.0355130182662312	0.0574580249051465	-0.0475875317441476	-0.800365641003511	0.0677656712065316	-0.929644761175869	0.271285111923369	0.787017607503126	1.42342520735327	-0.603666777728084
PPP3CC	-0.931112519438772	-0.745981094083655	-0.877156011546566	-0.505174256482506	1.27515383917029	1.11958357576212	-1.37197689443974	-0.339208340943298	-0.492939113430246	-0.551476525045257	-0.0331946867946784	-0.604664792571134	0.980913699443567	-0.272016216261022	-0.822593022885254	-0.169484085970454	0.526319052016558	1.11004537281148	2.21815339111283	0.0373151530552207	0.952948958934303	0.0579569394846147	-0.493036901852884	0.593070543108426	-0.325158703340596	0.34480469685495	-0.272376364008489	-1.36927509050079	-0.405257996510408	-0.441183852664792	-0.148005044668226	-1.39225945973338	0.836946608920412	0.544264246843577	0.638325084232721	0.104114725387755	-0.891200787643042	-1.15389788866521	1.10413206205586	1.48460183915077	0.943525929740004	1.41530160522259	2.67980590008172	-1.19090154343058	1.61442220764038	-0.0612374888042912	-0.576226264420974	-1.44258936673526	0.550869151442059	0.831814354911472	-0.568099573170147	0.585427993073131	-1.23874875811073	-0.753170044957876	-1.05709534475606	-1.37326982781364	-0.797893552486282	1.00085979512423	1.46940610407786	0.510743458591583	0.997478238157999	-0.745943105334575	0.557659418011551	1.35290846087252	1.54879518491994	-1.74293625644542	0.891846268834729	1.35606448287923	0.602794362119827	-0.16031696711658	-0.5982855511426	1.80636369642024	-0.825518264960491	-1.00751343252876	0.08825846185809	1.02549316139336	0.585536006859978	-1.14364025855389	-1.28431182130633	1.15034461828723	-0.19478627008312	0.418423261885588	1.1829875182859	-0.36530970259797	0.258076792978979	0.54271356389242	-0.350783815714202	-0.250625858110122	-2.10725419602679	-0.460461348459641	0.580616987768556	1.65625088810313	-1.0433967659472	0.516959337792575	-0.850354589498755	-1.27128838694274	-1.40243406893199	-1.1501549216616	-1.19641410802473	-0.830805896018562
OR51E2	0.62943144121099	-0.636200372633632	-2.17203805819697	0.85908746235503	-0.611893742171659	0.25015754439412	1.90702558611266	-1.21264417187043	-0.551853393178012	-0.708279789642899	-1.07796275876177	-0.183239019110188	0.0332163825778263	-1.29034142826473	-0.656861432500617	1.11373950043849	1.59608863450857	-0.747609152185553	-0.233084822150854	0.0414039269718081	0.621510893464484	1.03247880064726	0.449839629659975	-1.18487355793828	0.861420979929592	-1.18474289644285	-0.0528830774569885	-0.653524303879579	2.06048129281716	0.315220648030387	-1.10297174203477	-1.28354866989335	1.20863049067886	1.78117336137466	1.23491791990074	-0.772763494789065	0.2169338095686	-0.0420855943358077	1.73037137094402	1.07760270606839	-0.641952948520981	1.65853383628204	-1.94495695073727	0.758694857665133	0.695531540659969	0.671009816968991	0.101246212563086	-0.119939972757087	0.264663302378344	1.12947587418865	0.212939800643254	0.521934500873786	-1.214086242498	0.555701769523305	0.813991586002113	-1.29848959981999	-0.383986402045951	-0.723289323342234	-1.51242591391231	1.39979722244453	1.403108860352	1.60332845859926	-0.809407221432536	-1.45100806911219	-1.12912421067766	-0.0911251110764803	1.34094000090578	-1.35077778361084	-0.00232872805538763	-0.155276972850769	0.483231724001569	0.887219142621916	1.55147810998614	-1.30088610685109	-1.0165669496433	-0.489438837652788	0.261662137305672	-0.938942906092723	-0.481192099820415	-1.07242116212669	-1.56645482975676	1.2048439014638	-0.0971236868305664	0.261275466004841	0.675562233803448	-0.277082200288758	1.48197350835089	-0.637523050253616	-0.898753010326233	0.478004433417935	0.495425114414353	0.0898666446888447	-0.946990039442096	-0.00686004979878895	-1.40502233117683	-1.32411830829758	-0.0367714576589446	-0.137292549503497	1.09397178287054	0.704872282774531
